1,2010,365692,765260,2994592,660278,4785822
2,2010,64583,123311,470475,55487,713856
3,2010,546166,1082425,3893590,889818,6411999
4,2010,236971,474982,1788790,421554,2922297
5,2010,3039295,6244871,23775045,4276800,37336011
6,2010,413686,812918,3267510,554461,5048575
7,2010,244194,570081,2256827,508243,3579345
8,2010,67157,138337,564146,130091,899731
9,2010,38928,62412,434800,69070,605210
10,2010,1289868,2710494,11572009,3279849,18852220
11,2010,824668,1666359,6182522,1040915,9714464
12,2010,104612,199217,863525,196596,1363950
13,2010,145763,283198,945502,196176,1570639
14,2010,1003999,2118256,8102302,1615540,12840097
15,2010,520912,1085031,4040210,844155,6490308
16,2010,242122,485603,1869119,453451,3050295
17,2010,246560,481164,1754019,377206,2858949
18,2010,339168,684563,2745390,580717,4349838
19,2010,376307,742311,2866545,560418,4545581
20,2010,83617,189435,842268,212041,1327361
21,2010,437925,914171,3724136,711869,5788101
22,2010,441950,974282,4241463,906378,6564073
23,2010,717027,1616131,6176917,1366423,9876498
24,2010,426636,856141,3341335,686306,5310418
25,2010,251988,502127,1834921,381775,2970811
26,2010,468016,956029,3730915,841125,5996085
27,2010,74632,148662,619826,147455,990575
28,2010,158127,301505,1123048,247185,1829865
29,2010,223234,440167,1712764,327328,2703493
30,2010,84182,201517,851374,179444,1316517
31,2010,652201,1410034,5550859,1190486,8803580
32,2010,174061,344701,1272084,274104,2064950
33,2010,1388745,2929970,12456243,2625909,19400867
34,2010,758265,1524045,6035383,1241795,9559488
35,2010,53185,96997,426615,97548,674345
36,2010,864402,1858192,7190784,1626692,11540070
37,2010,317154,614363,2319223,508741,3759481
38,2010,284087,581038,2434631,537327,3837083
39,2010,876769,1908824,7962492,1962992,12711077
40,2010,69128,154004,677515,152431,1053078
41,2010,361446,718563,2919374,636907,4636290
42,2010,71425,131715,496227,116825,816192
43,2010,489200,1005890,4003051,858487,6356628
44,2010,2320224,4558672,15745091,2621730,25245717
46,2010,314962,558041,1650119,251224,2774346
47,2010,38498,90110,405578,91606,625792
48,2010,613017,1242094,5186888,983377,8025376
49,2010,526678,1054706,4325600,834927,6741911
50,2010,124970,262265,1169036,297905,1854176
51,2010,429959,906143,3573582,779584,5689268
52,2010,47844,87509,358403,70602,564358
1,2011,364908,760816,3003541,672430,4801695
2,2011,65715,122724,475510,58623,722572
3,2011,536875,1079433,3936713,919846,6472867
4,2011,236172,474350,1800166,427742,2938430
5,2011,3047286,6204469,24044616,4405530,37701901
6,2011,411695,818834,3312559,576573,5119661
7,2011,240268,565038,2270207,515024,3590537
8,2011,67220,137614,569450,133545,907829
9,2011,42152,61886,446488,69901,620427
10,2011,1295039,2711050,11742233,3359578,19107900
11,2011,821520,1668012,6248313,1075356,9813201
12,2011,106749,198882,870123,202497,1378251
13,2011,143491,284939,953320,202030,1583780
14,2011,992651,2097325,8129659,1639090,12858725
15,2011,517115,1081178,4061436,856831,6516560
16,2011,240262,485353,1882259,457030,3064904
17,2011,245476,481304,1761785,381400,2869965
18,2011,337994,684066,2757870,590108,4370038
19,2011,377134,739576,2887730,571532,4575972
20,2011,81843,186990,843171,215926,1327930
21,2011,441238,908503,3764262,729830,5843833
22,2011,441225,967581,4282068,921396,6612270
23,2011,707865,1591564,6188619,1387688,9875736
24,2011,424841,855492,3366856,700847,5348036
25,2011,249575,498254,1841990,388645,2978464
26,2011,464381,950209,3744065,851889,6010544
27,2011,74456,148509,623662,151034,997661
28,2011,157917,303048,1131848,249419,1842232
29,2011,220585,438349,1720170,339482,2718586
30,2011,82615,197981,853559,183954,1318109
31,2011,650351,1399621,5584246,1208396,8842614
32,2011,173312,343213,1280123,281759,2078407
33,2011,1398745,2899563,12553982,2669455,19521745
34,2011,755499,1528470,6088300,1279233,9651502
35,2011,54491,97953,434054,98744,685242
36,2011,855231,1838489,7207001,1644036,11544757
37,2011,318190,617652,2334826,515859,3786527
38,2011,282896,579413,2453355,551980,3867644
39,2011,873695,1888680,8003763,1977857,12743995
40,2011,68081,151902,678706,153331,1052020
41,2011,359780,716850,2939229,657195,4673054
42,2011,71843,132231,501624,118473,824171
43,2011,486665,1005051,4029295,877378,6398389
44,2011,2332259,4600073,16019483,2705662,25657477
46,2011,313149,568226,1675148,258801,2815324
47,2011,37958,88644,405818,94030,626450
48,2011,615609,1242914,5240235,1011430,8110188
49,2011,531735,1052660,4376529,861188,6822112
50,2011,124445,260880,1168958,300699,1854982
51,2011,426039,899806,3588759,794181,5708785
52,2011,47435,87968,360063,72165,567631
1,2012,362338,754839,3000870,699437,4817484
2,2012,65773,122486,480320,62502,731081
3,2012,531371,1084929,3967309,972627,6556236
4,2012,235008,474991,1796628,442673,2949300
5,2012,3035952,6168572,24249427,4608829,38062780
6,2012,408453,824665,3345551,613040,5191709
7,2012,236301,558798,2267149,532114,3594362
8,2012,67391,137152,571852,140486,916881
9,2012,45177,62536,455585,71742,635040
10,2012,1300330,2716544,11824904,3513479,19355257
11,2012,815400,1672376,6291831,1139393,9919000
12,2012,108205,198439,875215,210907,1392766
13,2012,140913,286432,955657,212588,1595590
14,2012,979555,2076623,8122193,1695392,12873763
15,2012,512341,1076932,4059074,889285,6537632
16,2012,238355,485822,1881562,470196,3075935
17,2012,244371,482109,1765102,394384,2885966
18,2012,335832,681712,2751417,614504,4383465
19,2012,376326,738926,2894280,595212,4604744
20,2012,80501,184622,837181,226288,1328592
21,2012,442653,904913,3781325,762928,5891819
22,2012,440161,961022,4296980,957666,6655829
23,2012,699498,1569718,6173095,1442470,9884781
24,2012,422198,855282,3373189,729946,5380615
25,2012,246067,496400,1839681,403989,2986137
26,2012,459376,945439,3737391,883075,6025281
27,2012,74223,148613,624045,158282,1005163
28,2012,157583,305095,1135397,257412,1855487
29,2012,217743,440486,1735917,361099,2755245
30,2012,80518,195108,851443,194228,1321297
31,2012,646602,1387891,5590730,1250777,8876000
32,2012,170769,341329,1277426,295070,2084594
33,2012,1403377,2867672,12578723,2757368,19607140
34,2012,748210,1534255,6117797,1347919,9748181
35,2012,56698,100403,443753,100851,701705
36,2012,845110,1823274,7177494,1705023,11550901
37,2012,318825,621155,2342698,534381,3817059
38,2012,280592,578623,2457975,581494,3898684
39,2012,868672,1870355,7988261,2042755,12770043
40,2012,67049,149963,677037,158588,1052637
41,2012,358004,719267,2949896,695454,4722621
42,2012,72059,133627,506625,122193,834504
43,2012,486499,1005955,4044116,918607,6455177
44,2012,2338306,4646978,16263395,2845743,26094422
46,2012,309695,578290,1695885,271324,2855194
47,2012,37577,87121,403009,98431,626138
48,2012,617104,1245267,5268518,1062533,8193422
49,2012,534089,1053117,4400826,908293,6896325
50,2012,124420,259626,1160318,311949,1856313
51,2012,421862,894024,3584624,824378,5724888
52,2012,47088,89533,364667,75605,576893
1,2013,358040,752336,3002399,721221,4833996
2,2013,65654,122357,483218,66030,737259
3,2013,525306,1091530,3997808,1020353,6634997
4,2013,232372,476534,1795424,454435,2958765
5,2013,3024300,6149336,24454134,4803623,38431393
6,2013,405623,832911,3386470,647082,5272086
7,2013,232120,553069,2268912,545240,3599341
8,2013,67297,136021,574412,147510,925240
9,2013,47746,63954,464086,73325,649111
10,2013,1300104,2731472,11918330,3650405,19600311
11,2013,806104,1681552,6311139,1195964,9994759
12,2013,108907,199369,880954,219757,1408987
13,2013,139040,289409,961319,223075,1612843
14,2013,965089,2056554,8124548,1744361,12890552
15,2013,508733,1077046,4069964,914970,6570713
16,2013,236893,488134,1887115,480199,3092341
17,2013,242797,481811,1766114,405079,2895801
18,2013,333508,681581,2750362,634132,4399583
19,2013,373337,740768,2901664,613515,4629284
20,2013,79273,182519,831975,234935,1328702
21,2013,442849,903765,3797300,794823,5938737
22,2013,439556,956983,4323743,988592,6708874
23,2013,692435,1552891,6165751,1487116,9898193
24,2013,420605,858992,3386363,756100,5422060
25,2013,240036,495984,1839984,416202,2992206
26,2013,454926,942694,3739738,907559,6044917
27,2013,73972,150042,626098,164752,1014864
28,2013,157148,307524,1140355,263942,1868969
29,2013,215331,443944,1751104,381115,2791494
30,2013,79039,191688,848941,202948,1322616
31,2013,642328,1379908,5605461,1283805,8911502
32,2013,167820,339274,1272878,306923,2086895
33,2013,1406662,2844128,12613104,2831786,19695680
34,2013,740758,1543321,6157683,1407155,9848917
35,2013,58889,104578,457507,102883,723857
36,2013,837894,1814026,7168080,1752005,11572005
37,2013,319518,628290,2356113,549197,3853118
38,2013,278134,578461,2464258,607215,3928068
39,2013,863780,1853392,7973538,2090586,12781296
40,2013,66424,148138,676029,162763,1053354
41,2013,353729,725287,2965121,727792,4771929
42,2013,72480,136112,510790,126128,845510
43,2013,484396,1006938,4053541,952394,6497269
44,2013,2345652,4699623,16487314,2973048,26505637
46,2013,307517,589626,1722075,283569,2902787
47,2013,36999,86040,401367,102449,626855
48,2013,617508,1249602,5297676,1105559,8270345
49,2013,535737,1059104,4428199,950702,6973742
50,2013,123797,258141,1151679,319978,1853595
51,2013,416300,891125,3585537,849991,5742953
52,2013,46795,91066,366609,78753,583223
1,2014,354924,752647,2997874,743932,4849377
2,2014,65244,121299,480776,69413,736732
3,2014,520472,1101220,4039575,1070217,6731484
4,2014,230369,476650,1793159,466191,2966369
5,2014,3013513,6139639,24656301,4993047,38802500
6,2014,403852,842520,3429479,680015,5355866
7,2014,229027,546403,2265324,555923,3596677
8,2014,67394,136853,577460,153907,935614
9,2014,49579,65726,468834,74754,658893
10,2014,1301569,2752015,12048169,3791544,19893297
11,2014,799184,1694098,6352523,1251538,10097343
12,2014,108959,199485,882963,228154,1419561
13,2014,137910,293170,970008,233376,1634464
14,2014,951210,2037264,8103573,1788533,12880580
15,2014,505090,1076837,4073484,941444,6596855
16,2014,235508,490446,1889823,491349,3107126
17,2014,240689,481977,1765896,415459,2904021
18,2014,330977,681637,2746329,654514,4413457
19,2014,370653,742840,2903289,632894,4649676
20,2014,78336,180641,827605,243507,1330089
21,2014,443609,906935,3803603,822260,5976407
22,2014,438615,951853,4338703,1016237,6745408
23,2014,686845,1536945,6156035,1530052,9909877
24,2014,419084,862742,3395205,780142,5457173
25,2014,234738,496531,1834427,428383,2994079
26,2014,450338,942285,3738751,932215,6063589
27,2014,73858,151166,627400,171155,1023579
28,2014,156575,310034,1143905,270989,1881503
29,2014,213406,449819,1774027,401847,2839099
30,2014,78057,189084,848609,211063,1326813
31,2014,638926,1373155,5612591,1313503,8938175
32,2014,164704,337245,1264768,318855,2085572
33,2014,1408752,2820154,12619227,2898094,19746227
34,2014,733691,1553858,6193053,1463362,9943964
35,2014,60814,107713,465957,104998,739482
36,2014,832509,1805795,7156690,1799169,11594163
37,2014,319091,633608,2362821,562531,3878051
38,2014,276720,581302,2478330,633887,3970239
39,2014,859029,1841864,7951795,2134521,12787209
40,2014,65838,147014,676174,166147,1055173
41,2014,351192,733556,2985869,761865,4832482
42,2014,72510,137897,512545,130223,853175
43,2014,481935,1012591,4069126,985700,6549352
44,2014,2352055,4763559,16742263,3099081,26956958
46,2014,304416,599699,1743527,295260,2942902
47,2014,36607,84979,398777,106199,626562
48,2014,616035,1253080,5310288,1146886,8326289
49,2014,536427,1066294,4466054,992755,7061530
50,2014,122832,257315,1141567,328612,1850326
51,2014,411919,888270,3581507,875868,5757564
52,2014,46155,92168,364189,81641,584153